translation
"{'th': 'ต่อไปนิตยสารเล่มนี้จะให้คุณยามาดะยืมค่ะ', 'en': 'I will lend this magazine to Mr Yamada next.'}"
"{'th': 'เดี๋ยวจะไปคืนหนังสือที่หอสมุดค่ะ', 'en': 'I will go to the library later to return a book.'}"
"{'th': 'อีก ๕ นาทีชั้นเรียนจะเลิกแล้วค่ะ', 'en': 'The class will finish in five minutes.'}"
"{'th': 'ร้านอาหารร้านนี้ใหญ่และสวยค่ะ', 'en': 'This restaurant is big and beautiful.'}"
"{'th': 'สัตว์ตัวเล็กน่ารักมากค่ะ', 'en': 'Small animals are very cute.'}"
"{'th': 'บ้านฉันเล็กและแคบค่ะ', 'en': 'My house is small and cramped.'}"
"{'th': 'กลางคืนมืดก็เลยอันตรายค่ะ', 'en': 'The night is dark, so it is dangerous.'}"
"{'th': 'เรียนหนังสือที่สว่างค่ะ', 'en': 'I will study somewhere bright.'}"
"{'th': 'ห้องเรียนห้องนี้สว่างและสะอาดค่ะ', 'en': 'This classroom is bright and pretty.'}"
"{'th': 'ชาฝรั่งถ้วยนี้ร้อนค่ะ', 'en': 'This tea is hot.'}"
"{'th': 'อยากกินน้ำชาร้อนค่ะ', 'en': 'I would like to drink some hot tea.'}"
"{'th': 'กินนมเย็น ๑ แก้วทุกเช้าค่ะ', 'en': 'I drink one cold glass of milk every morning.'}"
"{'th': 'น้ำในสระว่ายน้ำเย็นค่ะ', 'en': 'The water in the pool is cold.'}"
"{'th': 'ที่สวนสาธารณะมีต้นไม้ต้นใหญ่ค่ะ', 'en': 'There is a tree in the park with a thick trunk.'}"
"{'th': 'วิ่งทุกเช้าก็เลยผอมลงนิดหน่อยค่ะ', 'en': 'I ran every day, so I got skinnier.'}"
"{'th': 'คนโน้นขาเรียวยาวค่ะ', 'en': 'That person has long, skinny legs.'}"
"{'th': 'นิตยสารเล่มนี้หนาและหนักค่ะ', 'en': 'This magazine is thick and heavy.'}"
"{'th': 'ปากกาด้ามนี้เส้นใหญ่ค่ะ', 'en': 'This bread is thick.'}"
"{'th': 'กินเนื้อชิ้นหนาค่ะ', 'en': 'I will eat thick meat.'}"
"{'th': 'ซื้อพจนานุกรมเล่มบางค่ะ', 'en': 'I bought a thin dictionary.'}"
"{'th': 'ผนังห้องนี้บางก็เลยจะพูดเสียงเบาค่ะ', 'en': 'The wall of this room is thin, so I will talk quietly.'}"
"{'th': 'กล่องหนักผู้ชายถือค่ะ', 'en': 'A man will carry the heavy box.'}"
"{'th': 'กระเป๋าใบนี้ใหญ่และหนักค่ะ', 'en': 'This bag is big and heavy.'}"
"{'th': 'ฉันอยากได้รองเท้าเบาค่ะ', 'en': 'I want shoes that are light.'}"
"{'th': 'สัมภาระคุณคิมูระชิ้นเล็กและเบาค่ะ', 'en': ""Ms Kimura's package is small and light.""}"
"{'th': 'คุณยามาดะตัวสูงที่สุดในชั้นเรียนค่ะ', 'en': 'Mr Yamada is the tallest in the class.'}"
"{'th': 'ฉันอยากอาศัยอยู่ที่สูงค่ะ', 'en': 'I want to live in a high place.'}"
"{'th': 'คืนนี้ตั้งใจว่าจะเรียนหนังสือนานค่ะ', 'en': 'I am thinking of studying for a long time this evening.'}"
"{'th': 'ชั่วโมงเรียนเมื่อวานนี้นานค่ะ', 'en': ""Yesterday's class was long.""}"
"{'th': 'คนตัวเตี้ยคนโน้นคือคุณคิมูระค่ะ', 'en': 'That short person is Ms Kimura.'}"
"{'th': 'ภูเขาลูกนี้เตี้ยค่ะ', 'en': 'This mountain is low.'}"
"{'th': 'ต้องทำงานนี้ให้เสร็จภายในเวลาอันสั้นค่ะ', 'en': 'I must do this work in a short time.'}"
"{'th': '๑ วันสั้นมากค่ะ', 'en': 'A day is very short.'}"
"{'th': 'หนังเรื่องนี้ไม่ค่อยดีค่ะ', 'en': 'This film was not really good.'}"
"{'th': 'ฉันรู้จักร้านดี ๆ ค่ะ', 'en': 'I know a good shop.'}"
"{'th': 'คอมพิวเตอร์เครื่องนี้แพงแต่ดีมากค่ะ', 'en': 'This computer is expensive, but it is very good.'}"
"{'th': 'นี่เป็นอาหารที่ไม่ดีต่อสุขภาพค่ะ', 'en': 'This food is bad for you.'}"
"{'th': 'วันนี้อากาศไม่ดีค่ะ', 'en': 'The weather is bad today.'}"
"{'th': 'คุณยามาดะเป็นคนสนุกสนานค่ะ', 'en': 'Mr Yamada is a funny person.'}"
"{'th': 'วิชานี้สนุกมากค่ะ', 'en': 'This class is very interesting.'}"
"{'th': 'งานเลี้ยงเมื่อวานสนุกมากค่ะ', 'en': 'The party yesterday was very fun.'}"
"{'th': 'เรียนภาษาญี่ปุ่นสนุกค่ะ', 'en': 'Studying Japanese is fun.'}"
"{'th': 'ได้ฟังเรื่องน่าเบื่อจากเพื่อนค่ะ', 'en': 'I listened to a boring story from my friend.'}"
"{'th': 'หนังสือเล่มนี้น่าเบื่อค่ะ', 'en': 'This book is boring.'}"
"{'th': 'เมื่อวานได้ฟังเรื่องที่ไม่ชอบใจค่ะ', 'en': ""I heard something I didn't like yesterday.""}"
"{'th': 'ฉันเกลียดการทำความสะอาด การซักผ้า ฯลฯ ค่ะ', 'en': ""I don't like cleaning or doing the laundry.""}"
"{'th': 'นี่เป็นอาหารที่คุณโคบายาชิชอบมากค่ะ', 'en': ""This is Mr Kobayashi's favourite food.""}"
"{'th': 'ฉันชอบสัตว์มากค่ะ', 'en': 'I love animals.'}"
"{'th': 'ฉันอยากไปสถานที่ที่สงบเงียบและสวยงามค่ะ', 'en': 'I would like to go to a quiet and beautiful place.'}"
"{'th': 'คุณมัตสึอิอาศัยอยู่ในเมืองที่เงียบสงบค่ะ', 'en': 'Mr Matsui lives in a quiet town.'}"
"{'th': 'ที่นี่เป็นเมืองใหญ่และจอแจค่ะ', 'en': 'This place is a big and bustling town.'}"
"{'th': 'ห้องเรียนห้องข้าง ๆ เสียงดังจอแจมากค่ะ', 'en': 'The class next to ours is very loud.'}"
"{'th': 'หมาบ้านข้าง ๆ เสียงดังทำให้เรียนหนังสือไม่ได้ค่ะ', 'en': ""I cannot study because the neighbour's dog is loud.""}"
"{'th': 'ในชั่วโมงเรียนคนนั้นเสียงดังเสมอค่ะ', 'en': 'That person is always loud during class.'}"
"{'th': 'คุณฮายาชิอาศัยอยู่ในเมืองที่มีคนมากค่ะ', 'en': 'Mr Hayashi lives in a town where there are a lot of people.'}"
"{'th': 'โรงเรียนนี้มีนักเรียนต่างชาติมากค่ะ', 'en': 'There are a lot of foreign students at this school.'}"
"{'th': 'อยากไปที่ที่มีคนน้อยค่ะ', 'en': 'I want to go to a place where there are not many people.'}"
"{'th': 'ซูเปอร์ตรงโน้นมีปลาน้อยค่ะ', 'en': ""There aren't many fish in that supermarket.""}"
"{'th': 'วันนี้จะออกจากบ้านแต่เช้าค่ะ', 'en': 'Today, I will leave the house early.'}"
"{'th': 'พรุ่งนี้จะตื่นแต่เช้าค่ะ', 'en': 'I will wake up early tomorrow morning.'}"
"{'th': 'เมื่อวานเหนื่อยเมื่อเช้าก็เลยตื่นสายค่ะ', 'en': 'I was tired yesterday, so I woke up late this morning.'}"
"{'th': 'ดึกแล้ว จะกลับบ้านค่ะ', 'en': 'I will go home because it is already late.'}"
"{'th': 'ฉันจะกินไข่ ๑ ฟองทุกเช้าค่ะ', 'en': 'I eat one egg every morning.'}"
"{'th': 'เรียงแจกัน ๒ ใบบนโต๊ะค่ะ', 'en': 'I will put two vases on the table.'}"
"{'th': 'คำตอบของคำถามนี้มี ๓ คำตอบค่ะ', 'en': 'There are three answers to this question.'}"
"{'th': 'สั่งอาหาร ๔ อย่างที่ร้านอาหารค่ะ', 'en': 'We will order four dishes at the restaurant.'}"
"{'th': 'คุณทานากะซื้อขนมเค้ก ๕ ชิ้นค่ะ', 'en': 'Mr Tanaka bought five pieces of cake.'}"
"{'th': 'ในห้องมีกล่องวางไว้ ๖ กล่องค่ะ', 'en': 'There are six boxes in the room.'}"
"{'th': 'คุณคิมูระทำขนม ๗ ชิ้นค่ะ', 'en': 'Ms Kimura made seven snacks.'}"
"{'th': 'ฉันต้องซื้อของฝากจากการท่องเที่ยว ๘ ชิ้นค่ะ', 'en': 'I need to buy eight souvenirs.'}"
"{'th': 'ในห้องเรียนนี้มีกระเป๋า ๙ ใบค่ะ', 'en': 'There are nine bags in this classroom.'}"
"{'th': 'ตั้งแต่วันที่ ๑ สิงหาคมเป็นวันหยุดหน้าร้อนค่ะ', 'en': 'It is summer vacation from the first of August.'}"
"{'th': 'คุณทานากะจะไปต่างประเทศวันที่ ๒ เดือนหน้าค่ะ', 'en': 'Mr Tanaka will go overseas on the second next month.'}"
"{'th': 'ตั้งแต่วันที่ ๓ พฤษภาคมถึงวันที่ ๕ พฤษภาคมโรงเรียน บริษัท ฯลฯ ปิดทำการค่ะ', 'en': 'There is no school or work from the third of March until the fifth of May.'}"
